title,date,userName,review,rating,isEdited,developerResponse
에러 문제,2022-06-16 16:57:48,aaaaaaaapppple,"매일저녁 자기전에 앱텨서 오류 안뜨나 봐주고 오류뜨면 무한 새고나 재부팅 해야됨
에러 이렇게 많이 나는 줄 알았으면 이돈주고 안샀음
저녁마다 앱 들여다보고 있느라 수면에 더 방해되는듯",1,False,
최악입니다 환불할수 있으면 하고 싶네요,2021-06-06 14:36:03,ljhopee,"처음에는 잘 되다가

요새는 에러뜨고 도움이 필요하냐고 물어서 누르면 기기가 이메일을 지원하지 않습니다. 참 ㅋㅋㅋ 잘도 만드셨네요 

최악이네요 진짜",1,False,
작동은 되는게 맞는건지..,2021-01-14 10:48:02,kkreew,"다운받고 실행한 뒤 아예 되는게 없어요.. 에러가 떠서 설정도 다 맞췄고 메일 답장도 묵묵무답이고 휴

서비스가 어려우면 그냥 환불을 해주세요ㅜ",1,False,
기기가 이메일을 지원하지 않습니다,2020-05-26 22:11:07,기리리릴릴,"제목 그대로 자꾸 저러면서 어디 해결책도안나오고
다시깔아보도 새로 해보고 해라는데로 다해봤는데 
안되네요 아직 하루 안자봐서 그런건가 생각하고 
했는데 자료가 하나도없네여",1,False,
계속 에러가 납니다. 환불해주세요.,2022-02-25 00:26:48,다랑구,에러라고 떠있어서 제대로 사용한 적이 없어요… 네이버에 검색해서 갖가지 방법 사용해봐도 마찬가지고요. 환불부탁드립니다.,1,False,
야간 당직자는 쓸수없음,2021-04-26 13:40:02,머ㅓ랴야ㅐ자뫃,수면시간을 새벽으로 설정할수도 없고 저는 수면시간이 두 타임으로 나눠서 쪽잠을 자는 편인데 그런것도 전혀 인식이 안됨 수면시작 버튼 눌러서 기록해도 수면시간으로 기록이 안되는데 어떻게 쓰란건지 돈버렸네 퉤,1,False,
오류,2022-02-17 01:54:41,아ㅏ 37,이 앱이 좋다고해서 원래 쓰던것도 삭제하고 결제해서 깔았는데 며칠째 오류라고 수면측정도 안되고 해결방법도 다 영어라 알수도 없고 좀 답답하네요 괜히 앱을 바꾼거 같습니다,1,False,
애러가 너무 자주 나요,2021-09-01 23:46:51,오렌지분식,"저는 수면하기 버튼도 누르고 자는데
다음날에 에러뜨는날이 너무많네요
일주일에 2-3번은 뜨는것 같습니다 지금 2일연속 에러라서 빡쳐서 리뷰남기러 왔습니다",1,False,
설명이 부족해요,2020-09-28 04:17:35,8YpzZZhvQ,"다 좋은데 설명이 부족합니다
그리고 타 어플처럼 코골이 녹음도 되었으면 합니다",4,False,
만족합니다.,2021-01-07 00:07:20,흠브레가스,바쁜 현대인들에게 수면에 대한 분석을 잘해주니 좋네요.,5,False,
업데이트 이후...,2020-09-23 02:04:27,초보678,"이번 iOS 업데이트 이후 그동안 잘 작동하였던 어플이 수면 추적이 정상적으로 작동이 안됩니다.
특히 애플시계를 극장모드로 해놓고 잠을 자면 측정이 되지 않습니다.
빠른 시정 부탁드립니다",1,False,"{'id': 19002743, 'body': '안녕하세요, Apple은 최근 14.2 업데이트에서 ""일부 사용자의 경우 건강 데이터가 Apple Watch와 iPhone간에 동기화되지 않았습니다""라는 수정 사항을보고했습니다. iOS 14.2로 업데이트하는 것이 좋습니다. 추가 지원이 필요한 경우 appsupport@tantsissa.com으로 이메일을 보내주십시오.', 'modified': '2020-11-09T23:29:10Z'}"
측정이 이상해요,2021-04-15 22:14:25,돈아까...,정말 리뷰같은거 작성안하는데 유료앱중에 제일 아깝네요 12시넘어서 잤는데 11시부터 수면이라고 되어있고 물론 워치빼고있다가 12시부터 착용했는데 어찌 11시부터 수면이 나올수있나요,1,False,
에러,2020-03-09 00:50:09,이눠추나,"첫화면부터 문제가 발생했다고 뜹니다
그리고 시계에는 계속 애러가 뜨는데 수정좀 해주세요 ㅠ",3,False,
정말 좋았는데,2021-11-30 12:31:36,۶ (>﹏<｡),"계속 에러가 나고 수면 시간도 측정이 안됩니다
기존에 있던 데이터도 다 날아갔구요
빨리 고쳐주시던가 아님 환불해주시면 좋겠습니다",1,False,
에러뜨는 이유좀,2021-05-05 02:21:23,아니무슨어플이이래,며칠 전부터 에러가떠서 수면시간 측정이 안되네요 문제 해결 부탁드립니다,3,False,
데이터 초기화하는 방법이,2020-12-24 01:56:56,_._hy,"데이터 초기화 또는 기록삭제 하는 방법이 있을까요?

기록을 아예 없애는 방법이 궁금합니다.",5,False,
진짜 말도 안되게 좋은 앱,2022-03-14 00:57:14,강윱윱,"아침잠이 많아서 고생하던 차에 애플 워치를 사게 되었고, 이 앱을 알게 되는 건 자연스러운 수순이었습니다.
결론부터 말하자면 애플 워치 있는 분들은 꼭 사시면 좋을 앱입니다.

얕은 수면 상태를 자동으로 감지해서 정해진 기상 시간에서 가장 가까운 얕은 수면 상태일 때 깨워주는데요, 평소 알람을 듣지 못하고 계속 자던 일상이 무색하도록 잘 일어나게 됩니다.
불쾌하지 않게 잠에서 깨어날 수 있다는 장점도 있습니다. 잠이 덜 깨서 어질어질하지도 않고 개운한 상태로 눈을 뜨게 되네요.

이 앱 쓰고 그간 매번 망가지던 수면 패턴이 순식간에 제자리를 찾았습니다. 개발진 분들 수고하십니다.",5,False,
아이폰13프로 사용자입니다,2022-02-20 19:24:19,우투탸잔,"소음(dB),호흡기능 활성화가 안되는데 활성화 셋팅방법 문의드립니다",2,False,
요새이상함,2021-11-21 14:37:29,고양이젤리,원래 낮잠 자면 1/2 이렇게 페이지 나눠서 두번 측정됐는데 이제 워치 안 차고 있는데도 측정돼서 수면시간이 이상하게 나옴.... 워치를 안 찼는데 심박수는 어떻게 표시가 되는건지 어이가 없다 그냥,1,False,
환불 부탁드려요!,2020-03-22 09:14:47,현선리누누,"자꾸 에러가 뜨네요ㅠㅠ 하라는대로 다 했는데 계속 안돼요.. 애플 고객센터에 연락했는데 워치에는
문제가 없고 앱에 이상이 있는 거 같다고 하네요. 환불 부탁드립니다!",1,False,
요새 좀 이상함,2021-11-18 11:15:13,윈쳐솔더,워치 차고 자는데도 측정 안되는 날도 많고 무엇보다 배터리를 너무 잡아먹어요 전에는 풀충전하고 자고일어나면 75정도였는데 요즘은 50아래로 떨어져있음,1,False,
측정 제대로 되지도 않고 잔오류가 너무 많음.,2021-10-19 01:02:59,답답17492,"워치 착용하고 자는데도 측정이 되는 날도 있고
안되는 날도 있고 
수면체크 매일 하려고 쓰는 건데 이렇게 징검다리처럼 되니 쓸 이유가 없네요..",1,False,
오류 아무리 해도 정상안 됨,2021-09-24 16:54:08,최혜영0926,"블로그에 나온 방법 다 해도 안됨
오류 해결 방법은 죄다 영어에
방법 찾아서 해봐도 안되고
엉망 진창임 
이걸 돈 주고 사다니
비추천 합니다",1,False,
팅김현상,2021-01-06 08:38:33,ㅈㄹㄹㅠㄱㅌ,계속팅겨서 지웠다 깔았다 6번째인데 왜 이렇죠??,5,False,
괜찮,2021-10-21 00:07:30,MelanconG,"보여주는 데이터들이나 자는 시간 측정은 꽤 잘 되는데, 한글이 좀 어색한 부분들이 있다",4,False,
유료지만 좋습니다.,2020-02-16 23:03:46,씬영기,저의 수면습관이나 잘자고일는지 알수잇어 좋네요,5,False,
애플워치7 아이콘이 안보인다,2021-10-15 16:06:59,아니 왘,이게 뭐지..? 인간적으로 돈 받았으면 아이콘은 보여야 하는거 아님? 한참 찾다가 격자로 보기 하니까 나오는데 아이콘이 검은색 ㅋㅋㅋㅋ 지웠다가 깔아도 안됨 어이없네,1,False,
수면시간이 너무 안 맞아요,2020-11-23 02:34:51,didtmd,원래 핏빗 쓰다가 애플워치로 넘어왔습니다. 어떻게 측정을 하는 건지 모르겠는데 핏빗을 쓸 때와 같이 똑같은 팔에 차고 자도 수면 측정이 너무 안 맞아요.,1,False,"{'id': 19330224, 'body': '설정에 대해 더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com으로 이메일을 보내거나 앱의 지원 링크를 통해 보내주십시오. 감사합니다.', 'modified': '2020-11-24T22:50:49Z'}"
정말신기하네요,2019-12-26 22:37:51,이호뎅,사용하고 난뒤로부터 수면의질이 달라졌습니다,4,False,
환경소음,2020-05-26 02:01:38,달콤한하루,"애플워치4에 버전도 다 되어 있는데,
환경소음은 시리즈4이상이 필요하다면서 작동되지 않네요",3,False,
재밋고 정확해요,2020-03-14 01:30:57,싸리촌,"아침마다 수면품질 체크하는 맛이 쏠쏠하고
정확한거같아요",5,False,
오늘 구매했는데 에러뜨고 아무것도 안되네여,2021-01-23 16:39:16,유료앱인데,"환불을 해주시든가
어플을 고쳐주시든가 하루빨리
해결부탁드려요
돈내고 아무것도 못써봤는데ㅡㅡ",1,False,
오토슬립,2020-11-13 16:39:38,콤빈,커피한잔 가격에 수면 측정할 수 있다하여서 다운 받았습니다.,5,False,
정확도가 많이 떨어져요,2020-09-25 02:46:51,한숨이 나옴,5일정도 테스트했는데 2일이나 데이터가 오류나거나 이상하게 측정이 되네요...ㅋㅋ 하 돈 버린듯 기본 아이폰 수면 측정이나 다른 프리어플보다 측정이 부정확합니다 디스플레이가 좋으면 뭐하나요...데이터 자체가 이상한데...비추...,1,False,"{'id': 18121119, 'body': '안녕하세요, Apple의 iOS 14 업데이트에서 iPhone이 Apple Watch에서 캡처 한 건강 데이터를 잃어 일부 사용자에게 영향을 미치는 알려진 문제가 있습니다. AutoSleep 문제가 아닙니다. iPhone에서 Apple Health 데이터를 읽는 모든 앱에 영향을 미치고 있습니다. 제안 된 솔루션에 대한 자세한 내용은이 링크를 참조하십시오. http://autosleep.tantsissa.com/ios14hrbug', 'modified': '2020-09-27T06:34:02Z'}"
돈 주고 산 앱인데 자꾸 에러가 떠요,2020-08-20 05:00:14,김종인 사랑해,어제까진 말짱하게 뜨던 수면패턴이 갑자기 에러라고 사라져있네요..,3,False,
매우 유용하게 잘 쓰고 있습니다.,2022-02-26 02:13:07,gguggugguggu,좋아요,5,False,
환불,2021-08-12 05:28:48,qwjdjejwkbs,"세개 다 사라해서 샀는데 에러만 뜨고 되지도않고 도움말 눌러도 해결도안되고 어쩌라는건지,,, 그냥 돈만 받아가고 아무것도 되는게없네요^_^,,, 가능하면 환불해주세요 안쓸라니까",1,False,
에러가 잦아요. 수면추적이 며칠동안 안됩니다,2021-07-22 16:49:02,홍시정,수정바랍니다..스마트알람도 안되구요,3,False,
도움말안내,2020-10-14 22:21:09,슈퍼마미1004,"도움말 안내가 한국어 설명이 없네요 
그리고 자동으로 수면 상태 측정이 안되나요?! 아니면 수면시작하기 버튼을 눌리고 수면에 들어가야하나여?!",2,False,"{'id': 18550938, 'body': '더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 지원 링크를 통해 이메일을 보내주십시오.', 'modified': '2020-10-19T00:10:37Z'}"
요새 들어서 측정이 안돼요 ..,2022-01-20 02:05:58,시닌곤듀,"갑자기 폰 업데이트 하고 나서 끼고 자면 인식이 안돼서 정확한 수면 패턴을 알기 힘들어요 ,,",3,False,
워치를 착용하지 않고있다고 뜹니다,2019-11-07 22:48:16,jihyun_1210,계속 착용하고 있었는데요 .. 아무런 측정도 되지 않네요 .. 기존에 쓰던 어플보다 저렴해서 넘어왔는데 다시 돌아가는 편이 나을 것 같네요,1,False,
구매일주일째 안됨,2022-09-12 09:42:21,렉이 장난이 아니네요,검색해서 별의별 방법을 다해봐도 안되네요. 돈만 날림!!!최악!! 이번에 아이폰 수면 업데이트 할거던데 괜히 구매해서 돈만 날림,1,False,
에러,2021-01-08 01:35:24,요기요짱!,어제 다운받앗는데 에러라뜨고 수면측정이 전혀 안되네요. 오류수정해 주던지 아니면 그냥 환불해주세요,2,False,
측정 오류,2021-10-04 04:19:58,siwjwnwnhjkkala,"실제로 잔 시간보다 몇 시간이 더 기록되어 있는데 왜 이런 건가요?
그냥 누워있기만 해도 잔다고 인식이 되는 건가요?
기능들은 다 좋은데 측정이 이상하게 됐어요 왜 이런 건가요? ㅠ",1,False,
완전 부정확,2021-10-01 22:11:45,지니왜저래,"백신 맞고 12시간 넘게 정신 못차리고 잤는데 ㅋㅋ고작 6시간 수면에 새벽에 잠든걸로 표기... 
자는동안 폰 만진적도 없는데 ㅋㅋㅋㅋ밤새 아이폰 움직임 감지....;;",1,False,
오류개선 좀,2021-07-31 02:06:57,luveat81,"지금 이상해요. 지난 일주일동안 매일 2시간 잤다고 떠요. 아이폰 건강앱하고 맞지도 않고요. 

메일 보냈는데 답이없어서 리뷰남깁니다. 
오류 개선 좀요",1,False,
에러해결이안됨,2022-10-07 23:36:02,사용자'-'001,구매하고 바로 착용하고 잤는데 다음날 아침 확인해보니 아이폰에 읽기권한 없음이라며 에러뜸. 아이폰에서 허용되지 않은 권한은 한 개도 없음. 돈버림ㅠ,1,False,
워치 OS,2021-12-05 01:06:49,개미애용,"워치 OS업데이트 뒤로부터 
측정 이상하고 오류나는거에요
이정도 기간동안 안고치는거면
개발자가 어플 버린거같은데 다들 알아두셔요",1,False,
렘수면 측정이 필요,2021-02-27 00:33:51,먼여행,"앱은 훌륭합니다. 
UI도 직관적이구요. 

다만 수면 질 측정할 때
램 수면도 측정이 되면 좋겠습니다.",4,False,
마음에 들어요,2018-02-14 01:08:29,roaduphill,수면체크에 이만한 어플이 없네요. 애플워치와 함께 쓰니까 더 좋아요,5,False,
일단 구독형이아닌거에서 만족 생각보다 좋은성능에 두 번 만족,2022-04-06 07:23:39,zzxdfn,ㅇㅇ,5,False,
"호흡측정, 소음측정",2021-10-21 10:46:23,아뇽아녕안녕,애플워치 se를 차고 있는데 호흡 측정이 안됩니다. 그래서 어플을 지우고 다시 깔았더니 원래 됐었던 소음 측정도 안되고 호흡 측정은 여전히 안되는데 아떻게 해야하나요?,1,False,
추가 기능 요청,2020-06-14 23:27:08,건돼리리,"개인이 주관적으로, 수면 질을 평가할 수 있는 부분도 추가해주세요 😬.",4,False,
아 진짜 ㅋㅋㅋㅋㅋ,2020-10-21 00:27:38,나ㅓ토라우너맨,아니 아이폰 업데이트 할 때마다 오류가 나면 어쩌자는거?????? 그때마다 애플워치 초기화 해서 재등록 해야함? 계속 에러 뜨는 데 어플을 쓰라는 건지 말라는 건지 ㅋㅋㅋㅋㅋㅋㅋㅋ 돈 아까워 죽겠어요~~,1,False,"{'id': 18631697, 'body': '더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내주십시오.', 'modified': '2020-10-22T03:37:32Z'}"
신박함,2022-09-02 04:24:59,sung2kxxi,아직 더 싸봐야겠지만 다 좋다는데 이유가 있겠지...,5,False,
뒷통수맞았다 정말,2021-04-25 00:46:27,aaaaasqer,누워서 핸드폰 보다가 네시에 눈감았고 다섯시간 지나고 일어났는데 수면시간이 평일이랑 똑같다..ㅋㅋ 심지어 수면품질 98점에 수면시간도 7시간이넘는다네 평소에도 잘 맞는다는 느낌은 없었는데 완전 사기다,1,False,
애플워치 꼭 있어야 하는지 몰랐어요ㅠ,2021-02-04 11:42:54,dfgghczswr,"워치가 필요한지 몰랐네요ㅠㅠ
죄송해요 환불해주세요ㅠㅠ",5,False,
만족,2020-02-05 23:45:57,역시좋음,이번에 워치 새로 사서 수면 어플 구매햇는데 개만족스러움. 잘 산듯,5,False,
좋은데 구독취소는 어케해요??,2020-08-30 03:17:47,Djeindmapwm,방법이 없어 문의합니다,5,False,
진동,2022-09-06 00:50:06,SmileUp615,스마트 알람 진동 종류 중 간지럽히기를 선택했는데 계속 살짝 밀기 진동이 울리네요.. 지웠다 깔아봐도 여전히 같은 증상입니다..,1,False,
"모죠? 사기당한 기분 ㅡㅡ""""""""""",2020-06-11 07:35:11,무비정,"연동이 안돼요. 
애플워치사고 유료앱 처음 사서 기대했는데. 
계속 에러만 뜨고 안됩니다. 환불해주세요 
당장요",1,False,
문제가 발생했습니다고 계속 그러네요,2019-12-21 01:46:34,다크10374₩다크,"연결도 다 돼있는데 멀쩡하다가 자고 일어나서 확인하면 문제가 발생했다고 하고 또 멀쩡하다가 문제발생이라고 하고...제대로 측정도 못하겠어요.
환불 가능하다면 환불해주세요.연동도 잘 안되고......",1,False,
방금 앱 결제해서 깔앗는데,2021-11-12 06:13:32,민융깅,"아니,,계속 오류라고 하면서 측정 자체가 안되네요;; 계속 껏다켜보고 설정 다시 해보고 했는데 계속 안돼요;;;",1,False,
리포트 오는 시간을 일정하게 해주세요,2018-11-12 21:38:16,아이타운고,다 좋은데 리포트 오는 시간이 일정치 않아요,5,False,
초기화 시키는 방법 없나요?,2021-11-26 00:21:04,ik8023,싹 다 밀고 새로 기록하고 싶어요.,5,False,
측정이 안됩니다,2019-05-12 12:13:19,다은찡,"차고 자는데도 자동인식이 안돼요
이 어플을 유료인데도 불구하고 구매한건 자동적으로 인식되기때문에 구입한건데 수동으로 해야한다면 사용할이유가 없습니다, 환불해주세요",1,False,
다 좋은데,2021-10-17 11:14:58,레둑짱,코골이 측정도 되면 정말 완벽할거 같습니다!,5,False,
개짜증나네요 에러,2021-03-13 23:12:21,개품타,돈주고 처샀는데 에러 ^^ 모둔거 다허용하고 세번이나 지웠다 다시깔아도 자꾸 에러떠요 진짜 너무짜증나요 시간돌려서 안사고싶어요 하 ㅠㅡㅡ,1,False,"{'id': 21694105, 'body': '더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내주십시오.', 'modified': '2021-03-16T22:55:12Z'}"
오류?,2020-02-22 06:46:39,가나다앵,한달조금 넘게 사용했는데 며칠전부터 기록이 안떠요!,4,False,
어이가없네여,2020-11-08 02:22:39,귀요미유,핸드폰하고 애플워치 연동해서 어플쓰다가 애플워치 재설정하고 다운하는데 안깔립니다. 앱스토어보니 다시 설치하라는데 이중결제하란 소린가요.... 해결해주세요,1,False,"{'id': 18985025, 'body': '더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내주십시오.', 'modified': '2020-11-09T09:24:44Z'}"
워치 업뎃 후 건강센서 데이터 가져오기가 안됩니다,2020-10-04 15:35:02,의자에앉아서,ㅜㅜ,5,False,"{'id': 18287810, 'body': '안녕하세요, Apple은 최근 iOS 14 업데이트에서 iPhone이 Apple Watch에서 캡처 한 건강 데이터를 잃어 일부 사용자에게 영향을 미치는 알려진 문제를보고했습니다. 공식 Apple 사이트의 지원 링크는 다음과 같습니다.\nhttps://support.apple.com/en-us/HT211865', 'modified': '2020-10-05T20:50:22Z'}"
애플워치가 필수네요?,2020-09-22 22:04:10,걸쨩,저는 애플워치가 없는데 애플워치가 필수로 필요한줄 모르고 다운받았습니다. 어떻게보면 제일 중요한 사항인데 앱스토어 어디에도 애플워치가 필수로 필요하다는건 찾아볼수가 없네요. 환불방법좀 알려주세요.,1,False,
흐음?,2020-06-05 10:42:24,아잉포온크,"애플워치 4 이용자입니다 
혹시 소음측정기능은 안되는건가요? 제가 못찾는 건가요...",3,False,
수면 기록이 전혀 안됨,2020-04-07 23:40:48,오토워치쓰고싶다,"아이폰 11 애플워치 5 사용자인데
일주일 넘게 쓰는데 수면 기록이 전혀 안되요
개발자한테 메일 보내려는데 이 기기는 지원하지 않는다고 메세지 뜨고 보낼 수가 없어요",1,False,
워치용 따로 구매??,2020-05-15 10:02:02,토뤼ㅋ,아이폰으로 구매했는데 워치용 따로 구매하는건가요? 워치에서 앱 다운받으려고하니 구매창 나오네요,4,False,
정말 잘 쓰고 있어요,2019-09-03 01:45:50,cocaray,자세하게 수면 상태를 확인할 수 있어서 좋아요,5,False,
수면 분석해주니 좋으네요,2018-03-29 13:40:34,Tjoinwwko,자동이라 편하고 쓸만한듯합니다!,5,False,
핸드폰 옮기면서 기록 옮기는법 있나요,2020-10-04 04:19:09,고과,아이클라우드 연동이라도 되면 좋겠는데,5,False,
누워있으면 무조건 수면으로 측정됩니다..,2020-08-31 01:45:05,eundidi,"누워서 티비보거나 심지어 핸드폰을 하는것도 수면으로 측정되서 다음날 하나하나 편집해야되요
저만 그런가요..? 이럴거면 수면측정을 하는 의미가 없는거같습니다",1,False,
오류,2020-04-24 15:32:40,2464939291,다른 후기들처럼 앱에서 자꾸 튕기고 폰에서는 에러라고 떠요 다른 어플들은 정상적으로 되는 걸 보면 이 앱 문제라고 생각합니다 환불해주세요,1,False,
수면 어플중 최고의 앱 이네요.,2022-09-28 02:16:52,ㅈ숃ㄴㄱ,"사용하기전엔 내가 얼마나 자는지
잘자고 많이 잔거 같은데 왜 피곤한건지
누구나 다 그렇듯 그냥 그런가 보다 했는데
이 app를 통해 내가 어떻게 얼마나 편하게 잠들었는지
확실히 알수 있네요.
잠들지 안고 쓸데 없이 서성이는것도 줄이게 되요!
가성비 굿 앱 입니다!
굿잡!",5,False,
애플워치랑연동이안되요,2020-10-16 02:53:05,또둉,계속 버퍼링걸린것처럼 뜨고 애플워치에 어플설치가 안되요 어떻게해야하나요 ㅠㅠ 빨리쓰고싶어서 돈주고 산건데 빨리조치해주세요 ㅠㅠ,1,False,"{'id': 18550878, 'body': '더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내주십시오.', 'modified': '2020-10-19T00:02:39Z'}"
환불요청,2022-01-24 08:37:28,elrnekrn18,유료결제까지했는데 수면측정은 커녕 아에 연동자체가안되는데 머 우짜란말입니까 그냥 안쓸라니깐 환불해주세요,1,False,
좋아요,2019-06-01 22:29:07,이석진,"어플 받고 첫날 첫 테스트 몇개 기록 실패라고 나오는데
너무 선잠을 자서 인가요..?
여하튼 신기하고 좋아요",3,False,
안맞음,2021-10-28 23:59:19,바그디,왜 육천원이나 주고 구매했는지 이해가 안될정도로 하나도 안맞네요 워치를 11시 넘어서 착용했는데도 10:30부터 수면으로 잡힐 정도로 하나도 안맞아요,1,False,
연결 오류,2020-07-16 18:20:33,wkdghk2010,워치랑 연결이 안 된대요 왜 이래요 워치에선 수면 시간 측정 되도 여기론 안 넘어가고 ; 하라는거 다 했는데 열 받네요 해결 해주던 환불 해주던 빨리 해주세요,1,False,
왜 연동이 안되나요??,2022-01-17 11:51:26,3747585,"에러나서 수면 측정 안됨
인터넷에서 하라는데로 다 해도 안됨
해결 좀 해주세요
돈 아까움",1,False,
수면기록이 안되네요,2022-01-10 14:44:57,schatz_ming,"워치 항상 끼고 자는데 수면기록이 안돼요
리뷰보니까 저같은 사람들 많은데 뭐 좀 어떻게 해주세요ㅠㅠ",1,False,
소음측정,2020-11-27 02:09:10,랄ㄹ라라라랄,제 수면 패턴과 소음이 어떻게 연관 되는지 알고 싶은데 어떻게 보나요?,4,False,
충전,2018-03-14 02:59:14,인레∑,밤에 충전하면 자동으로 수면으로 계산되는 것만 제외하면 상당히 정확합니다.,5,False,
사자마자 오류에요;;; 이거 어떠케해야하나요,2021-11-30 16:52:00,𝚋𝚊𝚋𝚢 𝚌𝚊𝚝,비싸게 주고 샀는데 사자마자 오류입니다 인터넷에서 하라는데로 킬거 다켯는데도 안되요;; 하진짜,1,False,
9시이전 측정이 안됨,2021-07-02 00:03:51,꼬보1,"가끔 피곤할때 일찍 잔다고 8시쯤 자는 경우가 있는데 무조건 9시 취침이라 뜨더라고요.
9시 이전 취침은 취침이라 안쳐주는 건지..??
자러가기 해도 다음날 보니 9시 취침 돼있더라고요.",1,False,
오류 투성이,2021-03-08 08:59:38,Angel's Iphone6,오류떠서 기록 하나도 안되고 도움말은 한국어 버전도 안되고 돈 아까워요...오류 좀 제발 잡아주실래요??????!!!!,1,False,"{'id': 21554488, 'body': '더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com으로 이메일을 보내주십시오.', 'modified': '2021-03-10T04:28:02Z'}"
잘 사용하고 있습니다.,2022-09-18 03:38:42,seanj44,구독이 아니라 한번 구매라 좋아요!,4,False,
에러가 심합니다,2020-03-28 02:46:33,윤메이트,"하루는 어느정도 되는거 같더니  몇일째 에러로 안됩니다. 별짓을 다했는데도 안되네요
워치 초기화 앱 삭제 하라는데로 다 했는데 안되요
환불 부탁 드립니다",1,False,
한번도 추적이안돼요,2018-05-15 00:17:07,라내,산지 3~4일됐는데 시계를 아무리차고 자도 수면추적이 안됩니다. 시계내에서 수면시작을 눌러야하나요? 어떻게 해야할지..,1,False,
샤오미 미 밴드 비교,2020-11-07 11:59:27,마니는사용중,"샤오미 미 밴드가 보기에도 좋고 편하네요
그래도 쓸만해도 샤오미는  싸고 어플도 공짜인데",4,False,
에러가나서 구매한지 3일째인데 사용할수없어요,2021-01-31 20:10:06,강아지공룡,이런증상 많아보이던데 환불해주세요,1,False,"{'id': 20793018, 'body': '안녕하세요. 설정에 대해 더 많은 도움을 드리고 필요한 지침을 제공 할 수 있도록 appsupport@tantsissa.com으로 이메일을 보내 주시기 바랍니다.', 'modified': '2021-02-01T23:37:27Z'}"
저는 측정이 잘되네요,2021-01-24 08:55:28,눈맘,잘안된다는 분도 계시는데 저는 잘되네요 신기해요,5,False,
처음에 잘 맞는가 싶더니,2021-01-06 02:10:30,JK5442,"처음에 잘 맞는가 싶더니 몇달 쓰자 틀린 부분이 늘어나기 시작함

처음에는 미밴드만큼 성능 보여준다고 생각했는데 지금은 미밴드보다 훨씬 떨어짐",1,False,
아주 좋습니다!,2020-12-23 02:40:54,cjinw8,진짜 신기합니다 수면측정 정확도가 꽤 정확한 것 같습니다,5,False,
👊🏻,2021-11-28 00:13:05,짐금이,더 좋고 더 보기 쉬운 연구 부탁드리겠습니다👍,5,False,
어플 작동이 안되요,2020-02-01 19:32:17,이게무승,카페며 블로그 다 뒤져가며 안되는 이유 찾아서 해결햇는데도 사용이 안되네요 환불은 어디다가 요청해야하죠 땅바닥에 돈 버린 기분이에요,1,False,
iOS16 업데이트 후 수면측정이 안됩니다,2022-09-27 13:38:00,Mrseille JJi,꼭 개선 부탁 드립니다.,2,False,
시간인식을 원래 이렇게 못하나요?,2022-02-07 13:00:33,서니2222,후기좋아서샀는데 기본적인 시간 인식조차 오류나요 4시간밖에못잔날도 무슨 10시간잤다고 뜨는데,1,False,
알람 시간 설정,2021-11-14 04:39:39,모나미-153,"알람 시간 설정을 좀더 편하게 할 수 있어야 해요. 
지금은 너무 복잡해요.",3,False,
소음 알고싶어서 구매했는데,2021-09-05 13:02:36,애옹이야,환경 소음이 궁금해서 구매하고 사용 중인데 소음 측정이 안되네요,3,False,
잘쓰고 있었는데 ios15 업데이트 하고 안되요,2021-09-29 05:58:57,"SeonGyu, Hwang","시계표시에 에러 라고 노란색 표시 떠있고
몇번을 지웠다 깔아도 계속 에러에요",1,False,
데이터는 괜찮은데,2022-09-23 00:30:32,JazzyPhillip,Ui 가 너무 한눈에 보기 어려움,4,False,
잘 쓰고 있습니다,2021-07-08 08:20:18,좋아야호,자세히 보니 제가 실수 했네요,5,False,
지 꼴릴때 측정됌,2022-08-17 06:04:36,징ㅇ미,"아무것도 바뀐게없는데 어제는 되고 오늘은 안되고 그럼 주 3,4회 측정가능^^",2,False,
요즘들어,2021-10-07 07:06:19,가벽이잉,업데이트 후 에러 다 뜨고 측정도 안되고 너무 불편해졌어요 빨리 해결 해주세요.,1,False,
연결이 힘드네요,2021-01-05 15:18:03,aeroms,건강앱에서 데이터를 안가져와요,5,False,
오류가 떠요,2020-11-10 02:40:41,김밥나라우엉공주,계속 오류가 뜨는데 연결문제가 잇다는데 전부 다 해봐도 셰속 뜨네요 이거 어떻게 해야하나요 안되면 환불 부탁드려요,1,False,"{'id': 19033491, 'body': '더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내 주시기 바랍니다.', 'modified': '2020-11-11T06:36:48Z'}"
좋아요,2021-02-05 03:07:42,잊이호,다 좋습니다. 혹시 렘수면 측청 기능도 넣어주실 수 있을까요ㅠㅠ,4,False,
