rating,date,userName,review,isEdited,title,developerResponse
5,2018-03-04 07:16:12,leesh-baby,"I love this app so much it really helps me keep 
up with my heart rate and everything I use this one my Apple Watch and it’s also connected to my iPhone and i love how all my info from working out comes to my iphone",False,I love this app,
5,2018-02-04 17:37:03,Slithy,"It does it all. The developer really capitalized on what Apple missed out on - all that telemetry. Great job. I planned a different charging cycle so I could wear watch to bed thanks to this app. That, and theater mode makes me happy!",False,Can’t think what else I would need,
3,2017-12-02 11:25:27,fangrong,"I would say this app is about 75% accurate. It gets the general gist of my sleep and wake timings but they usually need a little tweaking (which you’re able to do so manually in the app). 

Hopefully in the future, you guys can continue to improve on the app’s accuracy and maybe add in a Wake-Up Mood function. 😊",False,75% Accurate,
1,2018-01-30 14:46:01,vanahawaii,"This sleep tracker app was good for the first month. Then, yesterday morning I woke up to no data! Just when I was starting to think I finally found the perfect sleep tracker! I did everything, and I mean EVERYTHING, I was reading, in an attempt to get it to function properly again. Yes, I even removed the app and started new again! Very disappointed!!! Now looking for another sleep tracker app and moving on. Lesson learned.",False,Disappointed With This Sleep Tracker,
1,2017-11-10 08:08:09,ShLaDeS,When I first started to use this app it was amazing and accurate. The past few weeks I see an accurate reading in the morning after awaking but if I check the app later in the day it somehow jumbled up my sleep record and go from saying that I slept 7.5hrs to sleeping 4.5hrs. No matter how many times I “tweak” and reset the app it doesn’t not operate anywhere near to how it did before. 5 star rating reduced to a 1...,False,Started great and now not so much...,
5,2017-11-04 16:57:20,Jewelzombie,This app is very accurate!! Literally from the time I fall asleep to the time I wake up in the morning. Honestly it's accurate to the minute. Possibly the best sleep tracker I've ever used. Better than Jawbone's and FitBit!!,False,Extremely Accurate!!!,
5,2022-10-17 11:34:31,marianne0801,"Even though I never achieve a 100% sleep rating (can’t get my sleeping heart rate down), Auto Sleep is the best sleep tracker I’ve used. The data collected is helpful and easy to understand.",False,Really Good Sleep Tracker,
5,2022-10-12 22:19:44,yy4t7 J,This app does not require a subscription and is more intuitive than most of the ones that do.,False,In a subscription world….,
5,2022-09-18 11:24:15,Pomeranian mommy,"I look every morning at my quality of sleep. 
I dont know where to find my REM sleep w new update but overall this app is highly recommended!",False,Great sleep app!,
5,2022-08-02 15:07:10,phylidia,Great app. Easy to use. A no brainer. Not complicated. Will enjoy using the information in the future. Highly recommended.,False,Easy to read and effortless in application,
5,2022-07-28 14:14:35,LQ Susan,"I’m really enjoying this app! It’s easy to track, easy to read, and provides a lot of information!",False,Easy to read!,
5,2022-05-15 03:28:06,MarsMamma,I find the data useful enough to over time make small changes to improve my sleep.,False,Useful Sleep Data,
2,2022-06-30 16:16:54,Mikesautogj,It gives me sleep times that don’t match up with my actual sleep.  I have 2 apps and the other shows me the actual time I feel like I am sleeping.   For instance I go to bed at 10 pm but it says I fell asleep at 11:30 pm.  My wife comes to bed at 10:30 pm and she says I’m sound askeep.  Heart seems more accurate than the sleep time.,False,Not very accurate.,
5,2022-04-14 15:18:36,Elvis Do Show,Awesome! And you don’t have to remember to do a thing.  Just fall asleep.  So much data to u sweat and your sleeping trends.  Great UI!   Couldn’t sleep without it,False,Incredibly easy to get valuable sleep data,
5,2022-03-24 15:11:47,Neotrode,So far it is running solid. The screens are very easy to understand and navigate through. Worth it!,False,Easy to use and solid.,
5,2022-02-22 16:58:13,judeman3,This app has helped me understand my sleep patterns - especially why I may feel so tired waking up (not enough deep sleep). The app works well with my iWatch,False,Helps me understand my sleep patterns,
4,2022-02-23 15:00:14,Loves to play my piano lady!,My daughter told me about this app!  Her husband showed me his stats.  I am realizing that my sleep numbers are all over the map!! I am trying to get good numbers!  This is a very cool app!  THANKS for encouraging me to get some much needed sleep!!!,False,I’m paying attention now!,
5,2022-01-15 13:49:39,Bootmaker77,"This is finally the app I have been looking for. After trying many others, this app does it all.",False,Finally,
5,2022-01-04 12:29:27,SteveT111,I have used the sleep app for years and really like how it allows me to see how well I slept.  I can also track my resting heart rate to monitor my overall fitness.  Great app!,False,Long Time User,
5,2021-08-01 12:29:59,kevin_sands28,I have been very pleased with this app. I highly recommend it to anyone who wants to track their sleep and wants to make real improvements.,False,Fantastic App That Works!,
5,2021-07-25 05:33:48,Sixplicit,This app helps with figuring your sleep patterns.  I started wearing my watch to sleep now to record data when I use to charge it during sleep.  Great info!,False,Worth using,
5,2021-07-24 12:43:54,popeyedpup,"I really like the AutoSleep.. every morning I look at my AutoSleep to see how many hours I slept and what my heart rate was overnight… it also shows when your awake during the night .. it’s a good app,",False,AutoSleep,
5,2021-05-21 10:50:30,bigt300,Sleep is too important to be left to chance.  I have no idea what the idiot in charge of my night brain is doing.   He dreams crazy stuff .  This lets waking me know what went on.,False,Very helpful,
2,2021-07-01 20:01:48,sfe6,"The app started out working well but has become increasingly erratic, sometimes ridiculously so, in tracking my sleep hours. I don’t expect to have to do serious adjustments repeatedly. Last night I went to bed at 10:30 and woke up at 8 am. The app says I went to sleep at 11 and woke up at 2pm (15 hours of sleep). Come on!",False,Inconsistent,
4,2021-06-21 04:40:25,Полинка2000,"I love this app! Have been using it for a very long time. 
But -1 star because there are a bunch of measurements in the app, but no alarm. I’d love if my watch recognised that I’m in light sleep and woke me up at a certain time window.",False,Smart alarm option,
5,2021-04-19 10:57:37,safariangel,"This app has helped me know what aspects of my sleep were problematic so I could make the necessary adjustments in my routine and habits. 
Well worth the money! 
A must have if you have an Apple Watch!",False,Best Sleep app!,
4,2021-04-23 11:13:06,Ardnamara,"I just got my first Apple Watch and downloaded this app, it is incredible. I have been concerned about the length and quality of my sleep and this app is helping me understand why and what my sleep patterns are.  Well worth it.",False,Sleep,
5,2021-02-07 16:01:57,Chloanater,This is the best sleep app I have come across so far and far far. It provides more data than expected but it is what I needed to monitor and improve my sleep habits. Great app!,False,He this One!,
4,2021-03-20 13:29:51,Lynnie2005,So far this has done pretty good. It shows the different patterns of sleep which I like I just don't think it's always accurate but I could be partly at fault also for not always tuning on my Bluetooth. But it is a nice app.,False,Pretty Good,
5,2021-01-30 14:35:25,Maxairman,The data collected is incredibly accurate and the health information feedback is amazing.  Get the other two apps in their three app package.  This is the best deal in a health app I have ever had!,False,Amazing app,
1,2021-02-03 05:32:59,JeansEye,You have to be able to fly a plane in order to read this stupid program. I don't know that it's really tracking deep sleep how is it really actually doing that. This app was so expensive I'm very disappointed I get so confused when I look at the Diles. Also why would it say to pick your average sleep and then show you 11am to 10pmwho actually sleeps that long? I need a nap,False,Too complicated,
5,2021-01-24 18:23:56,GreenStallion,This app has really help me evaluate my sleep patterns.  I use a CPAP.  This app allows me to take the apps info to my doctor and develop the best treatment or continue the treatment I am currently on.  The Auto Sleep app is a great tool for my health care toolbox.,False,Awesome,
5,2021-01-06 16:22:30,skepyical of most apps,I’m surprised at the amount of data it provides. It’s interesting that the way I feel some mornings correlates to the results of the app from the night before.,False,Great app,
5,2021-01-04 15:59:21,Super greeeeeeeeen,I love this app! I am a big fan of sleep tracking and this app delivers both in terms of clean user interface but detailed accurate information.,False,Great!,
5,2020-09-24 12:47:27,seeing clearly in the am,This app is awesome !   I feel like I have taken control of my sleep and more importantly my rest!   It all makes sense and I can control how I feel Groggy mornings are a thing of the past .,False,Sleep had taken on a new meaning!,
3,2020-09-30 14:27:19,AdamL222,"I like that this app doesn’t require an account, and that it’s a one time purchase. 

I’ve been trying to use this for a few days now and almost none of the graphs make sense. There are rings, clocks, reports, bubbles, numbers...EVERYTHING. I can’t possibly understand the purpose of it all. It’s a disaster to actually try to read the information. 

From what I can tell, the same information can be all over the place incoherently. 

Doesn’t help that the UI doesn’t follow consistent principles and looks quite ugly for an iOS app. 

It needs to be simplified.",False,A disaster in UI design.,
5,2020-09-16 17:20:29,younkm1,I have been using this app for a few months now. Took me a while to learn it but now that I have it down it works well. Lots of information about sleep patterns and helpful hints.,False,Great information,
5,2020-05-01 16:31:38,AnmarieParis,"I had been using another device for years with a sleep app.  The device just died on me so I hesitatingly turned to this app , wow in two days I realised what I have been missing!  Very thorough and seemingly accurate.",False,Love it,
4,2020-09-03 15:17:29,OurTinyPlanet,"I’m loving this app all in all, but more readily available help info would improve the user experience. The layout of data is very cool, and the depth of information is quite impressive. Setting the alarm is not obvious.",False,"Lots of info, unintuitive UI",
5,2020-02-06 19:45:05,Urban Apple,"This app is easy to use and very informative. I am
Learning about my sleep patterns and finding the data to be very clearly presented.  My watch plus this app and my phone have become indispensable to my daily life.",False,Sleep app,
5,2020-01-19 21:51:08,TxGSpice,"Very helpful to tell me how I’m sleeping and my sleeping heart rate.  Also helpful for those that have trouble sleeping.  My husband didn’t realize his sleep was as bad as it was, so we can work on seeing how to improve that.",False,Enjoying this app,
5,2019-11-27 15:56:43,lfd121,What can I say? It works exactly as I had hoped. It does what it is supposed to do and integrates with the watch. It is fun and interesting to track my sleep patterns. I also compare my results from AutoSleep with Pillow to check for consistency.,False,Fun to track,
5,2019-09-08 22:16:28,rgrsfo,I have used it for a couple of weeks now and it had been accurate a very helpful. I had a question and got a very detailed response from David. Such impressive support.,False,Outstanding ap,
5,2019-08-31 11:33:57,Arjunrc,I was pretty doubtful of its accuracy. But it’s sleep report pretty accurately maps to how I feel when I wake up. I’ve been using this to meet my deep sleep goals and it’s made a huge difference. I’m a very light sleeper.,False,Great app. Pretty accurate.,
5,2019-07-20 20:13:24,Deborahk2000,"Love this app and have only used it for a few days. The different things it monitors such as deep sleep, heart rate, etc are not only interesting but helpful in maintaining healthy sleeping habits. Very good and am having my husband download it as well.",False,Sleep monitor,
5,2019-07-20 14:53:48,Icekarima,"Not perfect when compared to my actual sleep study results, but over time its ability to compare yourself to yourself is as accurate as you’ll ever need. I know what good sleep is for me now!",False,Watch vs Sleep lab,
5,2019-03-31 15:56:11,bigmcdaddy8,I had been using a different sleep app and got frustrated with inconsistent and confusing results. Have been using this app for a month now and absolutely love it.,False,It was my 2nd choice now my favorite,
5,2019-03-02 12:46:32,LuLoLa2323,This sleep application is amazing. The designers are always continually making it better. It has surface level information or very in depth graphs for whatever level of information you desire.,False,Awesome App,
5,2019-01-05 16:27:31,Barnold24,The redesign of the app is great and the information that you receive is definitely useful. I have adjusted my sleeping habits just based on the information and am starting to see the changes!! A must download.,False,Great App,
2,2019-01-09 00:36:33,Sam Joul,"After I updated to the latest version the app no longer uses my watch’s sensors although I wear it to sleep and I reset the setting to use my watch a couple of times but it still refuses to use it. 
This update broke the app it was so accurate and I rarely needed to change anything,
Hope you fix it soon",False,After update app is not accurate,
5,2018-12-31 16:07:20,jimcoyer,"This is the killer app for my Apple Watch. It lets me track simply my sleep each night. Extremely well designed and well explained, this app makes tracking and improving sleep fun.",False,Continuously improving excellent app,
5,2018-06-01 23:14:49,PANIKO1982,"Seems really accurate, from the ones i have tried this is the best , easy to read data 
Automatically tracks everything",False,Too me the best sleep tracker i tried,
3,2018-10-14 15:01:31,BMMReyes,"I have a hard time getting it to be sensitive enough to track my sleep, but when I tweak it then it goes to the extremes of calibration. I get a little frustrated on that end because I need this info to track for my doctors use and the meds we are trying to figure out which one is working best for me.",False,Sleep Review,
5,2018-04-14 09:52:55,Michaelpmurphy,I have only been using for 4 days but the insights are fascinating. A lot of my sleep pattern I understood intuitively but this app provides quantifiable data. Allows you to be intentional about your sleep which I suspect will improve general health.,False,Enlightening,
5,2018-03-09 14:23:03,diehardredskinsfan89,"Great app. Tracks how much you sleep - or don’t. It tracks every aspect of sleep, i.e, how long it takes you to fall asleep, how many times you wake up, deep sleep, restful sleep. It’s very interesting to track your sleep.",False,Useful and Interesting,
5,2018-02-13 11:30:19,DupaOne,"It’s like you just found something you never knew about yourself! Really enjoying the app on the phone and the watch. Plan to make changes to help me sleep better. 
Keep up the great work!",False,AmaIng Sleep info!,
5,2018-02-10 19:37:51,larryswit,"This is a great app. 
There’s a lot of information available. 
Information is very easy to interpret. 
I would recommend this app to anyone interested in keeping track of his sleep time.",False,Very informative,
5,2018-01-29 16:06:16,TherealRicosuave1996,I had huge doubts on this app but decided to give it a shot. I’m glad I did because this is the best sleep app I have used. It is pretty precise with when you sleep. Tracks everything you do in your sleep.,False,The best sleep app of 2018,
5,2018-01-15 22:49:40,Tkkf89,I love this app. I had a Fitbit and an Apple Watch 2. For Christmas I got the Apple Watch 3 and my Fitbit broke. I was not to happy buying the Sleep and Heart App but it is worth it. One night I forgot to sleep with the watch and the app figured out how much time I slept and it was close. Great App!,False,Great App!,
5,2017-06-01 15:42:07,I thought honesty!,"It took me years looking for such an app which automatically monitors and calculates your sleep habits. 

The combination between iPhone sensors and Apple Watch to accomplish the purpose is amazing in giving a real accurate history for every moment of my sleep time -- also the flexibility in reviewing it to tweak for my own habits is a very important feature to consider! 

I really appreciate your time and attention in improving this app.
Many thanks to you all!",False,Finally! a serious sleeping monitor...,
1,2018-01-04 22:51:42,Bigmrchina,I downloaded this app because it had great reviews. It worked consistently the first week or so. I wear my watch to bed as suggested and it no longer captures my sleep. Everyday it says 0h 0m. My Health App is capturing my heart rate every few minutes just fine. I’ve tried everything in the Help section and it is still not working. I’ve even emailed their customer service and have not received a response. I will be deleting this app.,False,Not working,
1,2017-10-19 14:14:46,四平天下,"Dont know why so many people says this app works. I have purchased this app for few weeks. I always wear my watch to bed. It just does not do the job. It can not detect my wake up time at night and all the sleep time are deep sleep. It always says I'm sleeping at daytime. I did turn on monitor 24 hours. But at work, im constantly typing and walking. It always shows i have 1 hour here and there deep sleep time. The deep sleep calculation are WRONG!",False,Does not work!,
5,2017-04-27 18:56:21,goteebro,I have used and tested several sleep app.... this one blows everyone away. Beautiful graphs help sort data. The fact it knows when I go to sleep automatically. The killer feature.,False,You will love this!!,
5,2017-04-06 00:54:37,robfuzz,"With this brilliant little app I can finally wear my watch to bed to automatically track my sleep. No fiddling, just go to sleep. The watch will gently buzz me on my set wake up time. Thank you!",False,Apple Watch now has sleep tracking!,
5,2022-09-19 18:39:54,Mjhasabunchofkiddos,"Finally, an app that gives me all the information that I need in one place!  Highly recommend it!",False,This is the one to have!!!,
5,2022-09-18 18:08:54,Fly 123,Being a RN sleep is very important to me and could affect my performance at work. This app is great by providing valuable statistics on the averages of various types of sleep stages. Thank you for making this app. It is great.,False,Register Nurse,
5,2022-08-20 12:50:54,DSM Mike 0311,The app helped me realize that I had some unhealthy sleep habits so I could make some changes that will help me long term. The only room for improvement I can see is specifying REM.,False,Much needed,
5,2022-08-15 18:57:42,brighteyestish,This app has told me more about myself and about my sleep habits and how much I snore super loud. Works well with the Apple Watch. A must for people who aren’t getting enough sleep,False,Best sleep app ever used,
5,2022-07-29 12:20:23,goglobal2012,"I've been using the AutoSleep app for years now, and it has never disappointed me. The developers ensure that the app evolves and it keeps getting better and better.",False,Awesome App,
5,2022-07-22 10:42:59,Scotfrey,"Great way to make your way back from the abys. A factual based approach to see and believe what is otherwise impossible to validate, quality sleep. Good overview and in depth analysis. What you measure improves.",False,AutoSleep:What you measure improves.,
5,2022-06-29 09:56:19,LBenham,"I use this every day.  Excellent help to see impact off spices and different wines in quality of sleep.   Has changed my diet.   Easy, useful and illuminating. Thanks to developers.",False,Every day,
5,2022-03-02 12:43:50,JessicaKannenberg,Love this app! It is very easy to use and easy to understand. And I love that there are no surprise charges and you still get all the information you need.,False,Great App,
2,2022-06-14 03:49:15,G. Gavaghan,"If you want it to record the previous night’s data, you MUST open the app and look at the data each day.  Each day you don’t look at it will fail to be recorded in ‘History’.  This seems to be a recent development/bug. 

Other than that, great app.",False,Only records viewed data,
5,2021-11-29 21:55:48,Smhlongislandny,Love this app! Hate wearing watches to bed but love finding out my sleeping habits is great.  A little confusing at first but picked up fast with working it  out and finding information.  Great app!!,False,"Wow, lots of information …",
1,2022-01-11 12:58:38,Chr0no15,Although the app looks cool it just doesn't work like it should. It just doesn't matter how many times I adjust it doesn't measure my sleep adequately. When I feel that I had a good night of sleep it shows I was awake most of the night. When I barely sleep and even has to get up my bed the app will say I did have deep sleep. Would not recommend.,False,Waste of money,
2,2022-01-07 12:17:54,MBB1984,"They seem to think it makes sense to begin sleep data entry, for the following day, beginning at 9 pm on the preceding day, which actually makes no scientific data entry sense.  

My doctors hate trying to even use this data for any medically necessary sleep studies given this design error in their app's logic.",False,Sleep is logged for the wrong days.,
5,2021-10-19 16:26:56,Django27,"I used to work in Business Intelligence, so I love analyzing all of the metrics. Well thought app, has a good blend of easy to use with allowing you to dive deep into the numbers if you want.",False,Analysis for days!!,
5,2021-09-20 19:06:58,bjberk,This app is helping me track my sleep and is giving really helpful feedback on patterns as well as providing data so I can improve my sleep!  Thank you!,False,Great app,
5,2021-08-06 12:21:57,Sirgrampsalot,This is one app that is in my health tab and gives such great feedback. Integrates so seamlessly with Apple Health and seems to be extremely accurate. No more loud blaring alarms but a nice gentle tickle or nudge to awaken me. Well done and very useful.,False,Love This Sleep App,
5,2021-07-15 12:05:39,boopy #lol,"Really helped me understand patterns, habits, and most importantly correlate how I feel next day based on what happened during my sleep.",False,Get to know myself better,
5,2021-07-10 12:51:34,Jwack741,"I’m so impressed with this app. It truly has changed my sleep habits, and helped me adjust my sleep to ensure I’m getting enough. I can’t recommend it enough.",False,Wow. Best sleep app for watch and iOS,
5,2021-07-05 15:01:49,drnickriviera999,I highly recommend this app if you are looking to track your sleep. I am a neurologist and use this every night.,False,Very good sleep tracking app,
5,2021-04-10 13:52:27,Justhef,"This one actually works well, gives you A LOT of reliable data and is straightforward to use!",False,Tried a lot of sleep apps...,
4,2021-05-15 13:04:14,Maxwell_8,"AutoSleep helps you to monitor your sleep patterns throughout the day. It is slightly better than the Apple Watch sleep app. However, I’m still trying to figure out what the overall graphic designs indicate?",False,AutoSleep has very good sleep indicators.,
1,2021-03-16 02:12:30,Thayris,"I’ve been using this app for awhile along with AutoWake and the few times I’ve had issues, their support (team? One person?) has been less than helpful. I just contacted them that my app was crashing. The response I got was that it’s probably corrupt data and it would be “too hard to track down”. So I guess I’ll just be deleting the app? Thanks.",False,Support is garbage,
5,2021-03-03 16:45:58,Jdn01,Seems very accurate. Much better than other apps. I use it every night. Helps me realize why I’m so tired or while why I feel so good..,False,Obsessed,
5,2021-02-13 14:59:44,hairydog2,This app has changed the way I sleep and work hard to get regular sleep now I feel so much better when rested,False,Sleep app helps me focus on my rest,
5,2021-02-11 19:30:42,Glucose-Fructose,"Which area of sleep am I in REM? 

I have narcolepsy, I use two apps the other shows REM (off phone) but I can’t figure out where to see it here. 

Either way top quality app",False,"Great app, but I need help.",
5,2021-02-07 08:59:04,2youngbloods,"AutoSleep app keeps improving! It is better than the iOS app in that it records naps which without AutoSleep iOS doesn’t.

Great color schemes for those of us who are colorblind.

Keep on improving.",False,Excellent sleep app,
5,2021-02-03 12:33:00,Sony Bird,I enjoy using the sleep app. It’s fun to be able to track my sleep and see how well I’m improving or what adjustments I need to make to get better sleep.,False,Better Sleep,
5,2021-01-22 14:50:21,otisraccoon,"This app has helped me adjust my sleep habits/patterns, and get my cpap to optimal settings. Started at less than 1 hour of deep sleep per night average, now 4+ hours per night.",False,Life Changing,
4,2021-01-30 20:24:07,3rpt,Rely on this App daily/nightly. Review with my Doctor to monitor number of times to the bathroom each night. Also track others items like quality of sleep and heart rates. Good general info for all.,False,Rely on this App daily/nightly.,
5,2021-01-15 12:58:12,Gr8granny,"I live this app and I believe its accuracy. I’m not sure how it’s improved the quality of my sleep, but I believe it really has! I can even see when I’ve been snoring 😯.",False,Great app,
5,2021-01-05 20:57:24,TX Pete...,I’ve been using this app for over one year. I use it to track and monitor my sleep habits. I find that it really helps quantify my habits.,False,Great tool to improve my rest,
5,2020-12-19 11:50:04,Jtime100,This app is great. I’m learning so much about my sleep and coming off a recent shoulder surgery I’m able to see a difference in my sleep if I take a melatonin pill vs Luna pill vs pain pill to help me sleep.,False,Excellent insights,
5,2020-11-21 22:41:44,Legin 1492,I love this app and continue to use it after Apple added sleep monitoring to the Health app. Provides so much more information about my sleep,False,Bountiful sleep data,
5,2020-10-30 23:48:48,marine capt,For the average person it gives you great insight into how well your functioning day to day! A must have for any person that wants to be really healthy and fit!,False,Phd,
5,2020-10-18 14:26:00,JLGnOAG,I love this app. I believe that the sleeping rating and readiness score actually reflect my tiredness! This app helps me adjust my day so that I can try to get more sleep and potentially be more productive the next day!,False,Great app!,
5,2020-10-10 22:02:01,Missycarole,It is so informative and accurate on a daily basis. I don’t know what I would do without it. It helps me so that I can make necessary changes if needed in my sleep habits. A must get!!,False,Love this app!,
5,2020-04-13 21:01:44,Meowsome2,What a great app. So you set your profile and then you literally don’t have to worry about it again. Simply sleep with your watch on and it does it all for you. Amazing buy. Best bang for your buck app.,False,The only one that matters,
1,2020-06-18 15:32:08,imaginal,I tried this app for a week and was pleased to see the data I got. But late in the week it started to behave oddly. Once it recorded sleep during the day when I hadn’t slept. Another night it recorded very little sleep when I had slept just as well as other previously recorded nights. I do not have the skill or intention required to attempt to correct these problems. I decided to delete the app because of this unreliability.,False,Disappointing,
1,2020-05-22 00:24:47,Gheienvjgsignend,"The only way this app works with the Apple Watch is if wrist detection is on, and if wrist detection is on, you will not get notifications on your iPhone. I realize some might consider this an Apple watch issue, but I’ve downloaded and used 3-4 other sleep apps that work with the Apple Watch and I didn’t have to have wrist detection on with those. Very disappointed.",False,Do you not buy if you want to get any notifications on your iPhone,
5,2020-03-29 14:49:53,Mike0664,"...But I owe it the developers of this app. Really, it’s changed my habits and taught me a lot about my sleep patterns as I more often than not just can’t sleep at night.",False,I rarely write reviews....,
5,2020-01-19 17:32:14,Citizenzac,I’ve tried several different ones and this one is head and shoulders better than the others. Synchronization with Apple Watch works perfectly.,False,Easily the best Sleep Tracker,
5,2020-01-10 15:42:32,LivingEachDay,Few apps are designed this well and deliver this much information. It’s worth the price. If they keep it stable; probably doesn’t need additional features.,False,Know your sleep habits,
5,2019-12-10 16:34:07,Sundancehog,I used to work the night shift so i have always had trouble falling asleep. Since I have been using‘Auto Sleep’ I have had somemotivation to get to bed and establish a pattern. It really works for me. This is a really great app!!!,False,Sound sleep,
5,2019-12-05 17:05:23,raging undertow,"There’s a lot of insights and tracking that goes on beyond just restless, light, and deep sleep!
Sleep hygiene and efficiency as well as a calendar view that is super helpful for trends!
I think it’s a great app, and has the added benefit of (allegedly) not selling data",False,Very detailed!,
5,2019-11-08 11:57:53,jkdurden,Outstanding app!  Really should be a part of the IOS for Watch. Great data and the type of data you didn’t really realize you’d want until you have it.  Highly recommended.,False,Great app!,
5,2019-10-26 12:11:02,DJRalphQ,"Downloaded this app to learn more about my sleep patterns. Not only have I been able to see how I sleep, I’ve been able to improve my sleep quality as well.",False,Great app to work on improving sleep,
5,2019-10-16 12:50:49,rileypointkowski,"The app is amazing. When I first got the app, the price made me a little mad. The money is definitely worth it now that I’ve been using it for a while now. I really enjoy the sleep bank feature.",False,AutoSleep,
5,2019-06-20 11:40:06,SexyStella,I absolutely love this app! I suffer from insomnia so I needed to be able to track my sleep patterns for my APRN. This app gives me the information I needed and MORE. I can’t recommend this app enough. You will not regret this one.,False,A definitely needed app,
1,2019-08-15 17:06:31,Wanderlust2608,"WHY, WHY, WHY can’t we manually adjust the actual hours we slept??? Calibrating “too much sleep” or “too little sleep” doesn’t help. Example: when I try to calibrate too little sleep, the hours adjust so that it has me sleeping earlier than the actual time I went to bed! I keep trying to figure this app out because I paid for it! I love my watch, but Fitbit sleep tracker was much more enjoyable to use!",False,Wish I read the critical reviews first!,
1,2019-08-03 22:13:37,AnnaPhylaxis84,"This app can’t tell the difference between sleep and activities like watching TV. And to make it worse, it is designed in such a way that it is impossible to figure out how to manually adjust to the time you were actually asleep. I agree with the person who said that after using Fitbit to track sleep, this seems like a major downgrade. Really wish I hadn’t paid for this useless app.",False,Overly complicated,
3,2019-07-20 12:46:34,bimbleton,The app works because I can check it on my phone when I wear my watch to bed and it shows analytics that mean the watch was passing on data. However when I try to launch the Apple Watch app on my watch the app will open for a second and then close immediately. Please help.,False,App crashes on watch,
5,2019-02-20 00:17:47,Maui Kid,"I have to review and say this app keeps getting better and better.

I use to think it was confusing to use, however the more I played around with the features the more I really like it. It also seems to be very accurate as well, which is very important.

I’m giving this app 5 stars!!
Way better than the competition that charges a monthly IAP to compare your sleep data with others!

Thank you AutoSleep for the updates!!",False,Great updates,
4,2019-03-19 20:58:27,GGV55,I NEEDED this app. It seems to do a great job accurately tracking sleep patterns. My only request would be to simplify navigating through the data/app. Been using it for nearly 2 weeks and still trying to figure it out.,False,Genius app but visually overwhelming at times,
5,2019-02-17 15:39:34,Lske23,I’m really enjoying this app. It gives me useful information that I would never have otherwise. I look forward to checking my sleep activity each day.,False,A+ App,
5,2019-02-11 19:48:25,EliHawkins,I have narcolepsy and this app tracks me almost as well as a sleep study. It also gives as much or as little information as you want. Absolutely great design and price.,False,Most thorough app out there,
5,2019-01-08 11:50:20,Soupty Doop,"So glad to have found this app!   It not only shows your hours slept, but also how much time spent in the different phases of sleep.   So much better that the other sleep tracking app I had!!!",False,Love this app!!!,
5,2018-12-25 11:59:02,GONZO813,"I have used this app for the last two months. Great way to track sleep, heart rate, quality of sleep and movements. I snore horribly and have a CPAP to help me sleep. I can see a huge difference between using CPAP and not using it with the app.",False,Great App,
5,2018-03-07 15:39:18,Carl Hillier,"Got the app as soon as a purchased my Apple Watch.  I have Acute Sleep Apnea so the ability to track my sleep is very helpful.

I use it every night in combination with my CPAP machine. Just remember to recharge your watch before going to sleep.",False,Works Great,
4,2018-11-25 16:37:41,Sej.diverse,"The app is very very good. Have been using it for about 2 month now and the only problem I have is when sleeping on an airplane, it has Avery hard time getting that right, even if I use the lights out function. But besides that, it’s absolutely fantastic",False,Great app,
1,2018-11-07 05:02:59,Booooom84,This app is clunky and hard to decipher. The graphics feel a bit 2007 and the bar graphs are not easy to understand or maneuver. I want to see my sleep cycles -not spend an exuberant amount of time figuring out the random circles and colors while I brush my teeth in the morning. I love my Apple Watch - but fitbit’s sleep tracking information is 100 times better. I am highly disappointed I had to pay for this app.,False,"Honestly, I don’t like it.",
4,2018-09-28 21:30:51,mikelouismusic,I would definitely say take the time to learn the app the different sections of the app and calibrate in your sleep patterns after that you’ll soon see that it works fairly well and the developer keeps updating it which makes it nice,False,It works!,
5,2018-02-16 22:05:17,Blake Zimmerman,This thing is magic. The sleep tracking just works. No need to tell it when you're in bed or wake up. Precise information and awesome graphs to inspect my sleeping patterns and quality!  Totally worth the purchase!,False,Exceeded all expectations,
5,2018-02-04 18:54:46,nanatalie92,Great app for tracking your sleep even if you don’t have your iWatch on.  I would recommend it to anyone who wants to track their sleep concerning when you go to bed and when you wake up,False,Great app!,
5,2018-01-30 15:46:19,T1l2f3,Really works well and integrates with look and feel similar to the Apple Watch  app so it’s almost seemless with the exception that it’s a different app. Wish there was a better way to show the complication on my watch face,False,Works great!,
5,2018-01-30 05:55:57,1tjsepe1,Works great! It’s not broke… So don’t fix it! I’ve seen too many times where developers constantly change and tweak things until they ruin it. Please leave well enough alone,False,Leavasis,
5,2017-08-06 12:47:06,Steve Buck,This tool gives a great breakdown of your nightly sleep. If you value the limited opportunities you have to fully recharge you will definitely find this app worth the small amount it costs.,False,Great sleep quantification tool.,
5,2017-07-26 12:40:57,xiaozhouzi,This is a fantastic app that i use to monitor and sleep and heart rate. One small tip from my experience - do not use theatre mode during sleep. Theatre mode seems to pause heart rate monitoring. Keep up with the good work!,False,Do not use theatre mode during sleep!,
5,2022-09-01 12:27:19,Deckion,This app has a lot of value for being free I have another app where I have to pay for it and I don’t use that one I use this one instead.,False,Great sleep app,
3,2017-04-17 04:46:10,Emmie10,"I read a lot of glowing reviews for this app, sopaid money and tried it. But this app missed detecting my sleep often.  I also couldn't get used to the unintuitive UI.  This app might work better for people who use the same developer's other Watch apps as they are in their eco system, but didn't work for me.",False,Ok but missed sleep detection,
