date,isEdited,userName,review,rating,title,developerResponse
2019-04-02 22:06:58,False,lanoirrr,클럽 기능은 세부적으로 자는 시간을 다르게 못맞추는점이 아쉬워요,5,일찍잘수있어서 좋아요,
2019-08-15 15:22:31,False,sooosoooo00,너무 소리가 작아요 ㅠㅠ,5,이거 켜면 다른 알람어플은 안울리나요...????,"{'id': 10188563, 'body': 'Hi, thank you for your support. Alarm clocks that go off before your wake-up goal will not affect your building. :) - SleepTown', 'modified': '2019-08-15T19:12:44Z'}"
2019-06-29 14:09:07,False,영수증어디서찾으라는건가요,"잠을 못자서 깔았는데 억지로라도 자게되니 좋네요.
시간이 안맞더라도 다른 사람들과 마을을 만들 수있게해주시면 더 재밌을거같아요",2,규칙적인 수면에 도움이 되요,"{'id': 9866900, 'body': 'Hi, thank you for the feedback. As SleepTown aims to help users maintain a regular sleep schedule, you won\'t be able to use your phone once you tap the ""Sleep"" button, but you can do such things as meditation to help with sleep as long as you don\'t use your phone. You can also create a ""circle"" in SleepTown and invite your friends to join it and build a wonder together. Further information can be accessed in the tutorial of the Settings page. Thank you! :) - SleepTown', 'modified': '2019-07-26T17:16:12Z'}"
2020-10-30 14:13:00,False,잠자는숲속의공쥬,슬립타운도 포레스트처럼 위젯 만들어 주시면 더 좋을 것 같아요 ㅎ.ㅎ,5,위젯 만들어주세요!,
2019-02-21 07:05:08,False,ㅇ롯ㅇ오ㅓㅑㅕㅅ,근대 ㅠㅠ 제가 교대 근무라 늘 자는 시간이 달라서 이런건 따로 부분을 만들수 없으실까요?,5,아 어플이 좋아요,
2019-04-19 06:24:07,False,머어그,딱히 잠금인 것도 아닌데 그다음날 새로운 집 보려고 핸드폰을 안하게 되네용 ㅋㅋㅋㅋㅋㅋ,5,왠지 집짓고 싶어,
2018-08-27 16:41:31,False,yeji deji,"건물위치도 옮길 수 있고 여러 꾸밀 것들을 구매할 수있는 재미가 있을 것 같아 구매했늨데 제껀 없네요? 
그것빼곤 좋아요",3,제 슬립타운 어플에는 상점이 없는데 봐뀐건가요?,
2019-04-08 18:52:49,False,두유아하!,"수많은 알람 설치 했는데 
일어나는 것보다 자는 시간 맞추는게
일찍 일어나는 방법이더라구요",5,수면 습관 많이 고침,
2019-05-07 00:48:41,False,뜨1837,건물 짓는 재미로 기상시간 맞춰서 잘 일어나고있습니다,5,아기자기하고 예뻐요,
2019-04-12 22:25:31,False,개미13,잘때 핸드폰 하다보면 1-2시간 훌쩍지나는데 이 어플로 일찍 자요,5,좋아요,
2021-10-14 01:07:44,False,딸기새끼,공부하는 사람에게 최고의 어플입니다!,5,좋아요!,
2019-06-15 06:26:36,False,물고기야,알람으로서의 기능은 좀 더 개선하면 좋겠지만 아이디어가 아주 좋습니다.,4,좋습니다,
2019-05-24 05:39:19,False,코끼리끼리코,이 어플 덕분에 자기전에 핸드폰 만지는 습관 완벽히 고쳤네요-!,5,강추 어플-!,
2019-04-04 20:16:53,False,레드나다,재미없는건 역시 게임식으로 만들어야 최고인겁니다,5,매우 흡족 수면관리에 최고,
2022-05-18 00:40:27,False,정공장,잠을 조금만 자서 고민이었는데 좋은 어플이에요,5,만족스러워요,
2019-02-14 21:08:26,False,꼬막비빔밥,조금 복잡하지만.. 할만해요 그리고 습관이라는게 정말 무서움,4,소셜하면 더 재밌습니다!,
2021-02-12 23:31:25,False,dddddoop,알람이 안울리는데 소리를 설정해놔야하나요? 기대하고 구매했는데 알람이 안울려서 첫날부터 망했네요.::,3,기대하고샀는데,"{'id': 21193424, 'body': 'Hi, sorry for the problem caused. Please contact us via in-app feedback for us to assist you further. Please let us know your phone model and app version, and provide screenshots/videos showing the problem if you can. Thank you!', 'modified': '2021-02-21T15:40:28Z'}"
2019-01-31 22:15:11,False,ㄷ깨,"서클을 만들었는데 사람이 많이 모여서
서클을 없애긴 어렵고 시간만 좀 변경하고 싶은데 아무리 찾아도 없네요..
변경을 못하나요?",4,혹시 소셜서클 시간 변경 못하나요?,"{'id': 7112584, 'body': 'Hi,\nthe sleeping time of the circle is associated with the sleepgoal of the circle itslef. (There should be reminders remind you about this before joining the circle) We kindly ask for your understanding and feel free to contact us via our in-app feedback system if there si any other questions! :)', 'modified': '2019-02-01T08:30:51Z'}"
2021-03-02 00:03:49,False,ㅗㅗㅎㅎㄹㄹㄲ,환불 부탁드려요.,5,어플이 작동을 안합니다.,
2020-01-05 12:14:12,False,주열매임당,"잠자기전에 핸드폰 안만지고 잘수있어서 좋고
건물들 귀여워요",5,좋아요,
2019-04-17 22:35:28,False,글로리아초이스,"오늘은 어떤 건물이
지어졌을까 기대도 되고
잠들고 일어나는 일상이 즐거워졌어요 ^^",5,아침에 일어나는게 즐거워요,
2019-06-10 16:00:59,False,Superracoondog,이거 깔면 편히잡니다 강제로 잘 수 있어요 ㅋㅋㅋ 그게 바로 장점입니다. 굿밤,5,꿀잠 예약,
2019-04-03 22:43:22,False,며뮤,"매일 건물 하나씩 올리는 재미가 있어요
덕분에 밤에 폰 만지는것도 줄었어요",5,좋아여,
2018-10-12 05:34:03,False,akdnbenej,"포레스트 에서 보고 슬립 하우스 받아 설치하고 
아이디를 눌러 트리하우스도 눌렀는데 
포레스트에서는 아무것도 뜨지 않네요. 

포레스트에 트리하우스 열리는 거 아니었나요?ㅠㅠ",3,forest 랑 연동이 안됐네요,"{'id': 5482867, 'body': 'Hi,\n\nThank you for your question.\nThe tree house would only appear in SleepTown.\n\nFeel free to contact us if you have further questions. :) - Forest', 'modified': '2018-10-13T07:17:59Z'}"
2019-07-31 22:55:45,False,mditdct,생각보다 잘 일어나게 되네요!! 적극 추천합니다~ ㅎㅎ,5,귀여운 앱!,
2020-05-03 04:27:23,False,지원rk,알람기능이 너무너무 부실해요ㅠㅠ 앱 내의 자체적인 시끄러운 소리가 있음좋겠어요ㅠ,4,알람기능이 너무 부실해요,
2019-04-05 21:59:16,False,Altogram12,처음엔 건물 때문에 나중엔 연속일수 때문에 꼬박꼬박 자게 돼요 규칙적으로 수면습관 들이기 좋습니다,5,수면습관 들이기 좋아요,
2022-01-19 06:42:51,False,래모래,성공적이면 좋겠네요 :) ㅎㅎ,5,일찍 일어나고 싶어서 구매해봤어요,
2020-06-09 02:56:49,False,개장수3,쓰기전에 휴대폰을 손에 놓지 못했는데 나아졌네요 ㅎㅎ,5,다행입니다,
2019-06-10 13:57:13,False,박제인,건물이 다 앞만 바라보고 있네요. 건물이 바라보는 방향 돌려서 마을 꾸밀 수 있게 하면 좋을 거 같아요.,4,건물 방향 돌리기,
2019-06-06 14:59:08,False,이진욱귀요미,"근데.... 증말  요일마다 다른 시간에 일어나는 사람은 힘듭니다ㅜㅜ
시간 바꾸면 취소돼서ㅠ",4,젛아요,
2020-08-28 21:10:31,False,원폴,기상패턴과 수면패턴을 체크하고 조절할 수 있어 아주 유용해요,4,좋은 어플입니다!,
2019-04-16 22:34:44,False,은잎말,핸드폰 보는거땜에 잠 못자고 그랬는데 건물 키우는맛에 자게되어 좋은거같아요!,5,조ㅗ아요,
2019-04-02 05:44:33,False,ㄷㅅㅎㄱ,밤에 딴짓하느라 늦게자고했는데 집지어야겠다는 생각으로 일찍 자게되요,5,너무조아요,
2019-06-10 02:31:33,False,눃ㅊㅇㄱㅅ,처음에는어색했지만괜찮은 앱같아요,5,괜춘한듯합니다,
2019-05-14 07:06:05,False,초코는 허쉬지,저같이 수면시간대가 불규칙적인 사람한테 꼭 필요한 어플이예요!,5,너무 좋아요,
2019-05-14 01:52:36,False,쏘.,Forest 앱 사용자에게 주는 숲속의 작은집 어떻게 받나요??,5,Forest 앱 사용자인데요,
2019-04-08 11:37:10,False,떼떼니,정말 큰 도움이 됏어요 조금 더 강제적인 측이 있었으면 좋겟어요,5,생활 습관 잡는데,
2019-07-31 01:07:39,False,미닝💕,마을이 이쁘게 꾸미는게 기대가 되서 정해둔 시간에 잠자고 일어나게 되네요 ㅋㅋ,4,귀엽네요,
2021-08-03 00:14:37,False,눈감으면아침,규칙적인 수면에 도움이 돼요,5,유용하게 잘 쓰고 있어요!,
2020-11-11 13:59:31,False,안드레기드,좋아요 !! 근데 상대방자고있는거 소셜에서 안뜨는데요?,5,굿귯,
2019-08-30 14:41:10,False,cheekbreaker,앱 자체도 너무 좋은데 고객서비스도 빠르고 친절해서 더 좋아졌어요,5,좋아요,
2019-05-06 16:21:27,False,pureyogurt,"수험생인데 수면 패턴 지키기에도 좋고
아기자기 재밌네요",5,유용한 어플,
2018-10-23 23:34:58,False,깡끼님,동기부여를 통해 규칙적으로 자게 만드네요 아주 좋아요 !,5,자고나면 어떤 집이 지어질까 기대 ㅎㅎ,
2019-09-26 23:28:14,False,수면습관,"앱으로 제 수면습관이...
좋아졌어요!
추천합니다.",5,좋다!!,
2021-07-18 05:57:04,False,앱 리뷰함,"건설을 할려고 들어갔더니 건설을 하려면 충전을 시켜놓고
자야 한는 앱 입니다. 누가 밤에 폰을 켜놓고 충전 케이블을 연걸하고 자고 있을까요? 일단은 불빛 때문에 반해되고
발열이 생기고 도움이 하나도 안되는  앱 입니더",1,건설하려면 충전시켜야 하는 쓰게기 앱,"{'id': 24113012, 'body': 'Hello,\n\nThank you for your feedback, we will take this into consideration. :)', 'modified': '2021-07-25T14:06:56Z'}"
2019-04-14 15:07:22,False,뭐가 이렇게 중복,그치만 소셜서클 퀘스트를 못하고있음ㅠㅠ,5,모으는 재미가 있네요,
2019-05-10 00:57:50,False,오홍ㅇㄸㄹㅍㅍ,알람이 1개밖에 없는게 아쉽다 알림이너무 조용해서 못듣고 계속잠,3,아이디어는 좋은데,
2019-04-27 06:56:29,False,바운스볼 처음 하는 사람,근데 너무 엄격해서 1분 늦어서 집 부시는 불상사 발생시 좀 화남,4,잘때 폰하는거 막기 좋아요,
2019-04-04 09:42:59,False,쩨피,"핸드폰을 하지않깅해 시작했는데
늘려가는 재미가있네요ㅋㅋㅋ",5,"밤에,,,,",
2020-10-16 22:18:02,False,재현박,이제 겨우 2일차지만 폰과 떨어져 잘자고있어요,5,ㅎㅎ건물 지으려고 일찍자게됐어요,
2021-02-10 07:35:36,False,Toby0414,밤 늦게 폰 보는 거 자제하려고 구매했는데 너무 좋네요,4,밤에 폰 사용을 안 하게 돼요,
2019-04-25 08:16:47,False,rosek0528,이어플깐이후로 항상 정해진시간에 자고 일어나요 도움이엄청많이됩니당❤️,5,좋아요,
2019-04-23 21:52:25,False,plancbc c,"포레스트가 꽤 효과가 있었는데
이 어플도 좋았으면 해요",5,잘 써볼게요,
2019-05-11 17:21:57,False,쪼아요우,성취하는 즐거움이 있습니다. 아이디어 굿굿,5,아기자기하고 재밌네요,
2019-06-24 04:01:08,False,냥냥이언니,최고..수면 패턴을 바로 잡았습니다..,5,건물이 너무 예뻐요,
2019-11-09 01:10:59,False,짱구김뜌야,"좋은 어플같지만 사용을 안할꺼 같아요 
환불 해주세요",5,환불,
2019-07-27 02:58:15,False,서연이얌,규칙적인 습관을 위해 시작해보려구요~^^ 기대되네요~~,5,기대됩니다,
2019-08-13 16:08:27,False,dndjxjfkdkm,"아이폰 6s 사용자 입니다
화면을 잠금하거나, 화면이 꺼지면 건물짓기에 실패했다고 뜹니다. 쓸 수가 없는데 오류인가요?",1,안되네요,"{'id': 10188601, 'body': ""Hello, sorry for the inconvenience. This issue has been resolved in the latest version (v.3.2.3). Please update to the new version, and your buildings won't collapse again after your phone is locked. We'd really appreciate it if you update the review and rating when you've seen the improvement. Thank you! :) - SleepTown"", 'modified': '2019-08-15T19:16:25Z'}"
2019-05-02 13:20:33,False,YUN can do it,기대하면서 오늘 사용해 볼 계획이에요🥳,5,추천으로 깔았어요,
2019-05-17 03:09:49,False,wkoyote,"이게 뭐라고 꼬박꼬박 잠들고 일어나게 되는건지ㅋㅋㅋㅋㅋ
멋진 앱 감사해요!",5,흥미로워요,
2019-09-21 02:00:20,True,skea28,여전히 늦게 잠들 때가 많지만 가끔 성공하면 정말 귀여운 집이 생깁니다.,4,귀여워요,"{'id': 10785434, 'body': 'Hi,\r\nCould you please contact us via the in-app feedback system so that we can investigate the problem further? Thank you and sorry for any inconvenience caused.\n- SleepTown', 'modified': '2019-09-21T02:00:20Z'}"
2019-04-23 00:25:00,False,베니토,올빼미 체질 이 어플 덕분에 고치고 있어요,5,재밌고 수면관리에 도움이 많이 됩니다,
2019-07-12 02:53:33,False,민뚜미,예쁜 건물들이 지어지니 시간내에 자려고 하게 돼서 좋네요!,4,추천합니당,
2022-02-16 23:04:37,False,이코루,건물 지으면서 꾸미는 거 재밌네요!,5,수면패턴 지키기 좋아요!,
2019-04-03 02:47:38,False,another room,"이 앱 사용하니까 아침에 일어나는 게 재밌고, 일찍 일어나게 되는 것 같아요! 좋은 앱 감사합니다!👍🏻",4,좋아요!!!,
2019-08-13 13:47:51,False,power of advena,이것깨문에 잠을 잘 수 밖에 없어요. 습관들이기 좋아요.,5,중독성이 강해요,
2021-10-11 15:33:23,False,역겜,사소한 오타 몇개 있네요 나머지는 이뻐요~!,4,오타 수정 부탁드려요 (병경->변경),
2019-07-31 12:48:52,False,뉴뉸누,취침 스터디로 잘 이용하고 있습니다.,5,아주좋아요,
